year,wbhao,state,igen,lths,college,hinsured,employed,married2,children,gen1,gen2,gen3,rincp_all
2008,Hispanic,New Jersey,All,.23614326,.13259265,.53104043,.8142764,.62181664,.63560945,.61983049,.32981336,.050356179,28578.463
2008,White,Illinois,All,.04158007,.38518977,.86785316,.81372297,.67288458,.48871833,.069451913,.052508421,.87803966,40015.566
2008,Hispanic,Illinois,All,.38302073,.096640103,.63412291,.773637,.67520547,.6689294,.64300358,.23467918,.12231727,27435.324
2008,White,Florida,All,.054324318,.32568261,.80734867,.79842907,.59206378,.3948963,.08203496,.05008718,.86787784,36626.16
2008,Hispanic,Florida,All,.15619586,.24395098,.61405683,.80841386,.65903342,.55843163,.63847584,.27954,.081984155,31893.564
2008,White,Texas,All,.049670752,.39326572,.82982659,.81174654,.6656546,.4901174,.038511246,.043357655,.91813111,43439.266
2008,Hispanic,Texas,All,.34448725,.10658983,.53010428,.76272738,.65114391,.65106243,.45214733,.18767926,.3601734,24005.91
2008,White,California,All,.029075492,.44594452,.86382216,.8035211,.60593009,.44760197,.11006557,.084446862,.80548757,48097.555
2008,Hispanic,California,All,.3609333,.1180545,.63572007,.72214985,.6728949,.69019735,.63528121,.18199813,.18272068,22865.057
2009,White,New York,1st Generation,.076373957,.53625983,.75550777,.75487494,.70259476,.35810095,,,,33025.609
2009,Hispanic,New York,1st Generation,.32604676,.16328503,.55656278,.74318475,.60287881,.69526857,,,,22039.09
2009,White,New Jersey,1st Generation,.042908292,.3949759,.76439124,.837219,.79847413,.59359759,,,,38546.391
2009,Hispanic,New Jersey,1st Generation,.38588402,.06682767,.54983252,.77932245,.57329226,.66450781,,,,20607.98
2009,White,Illinois,1st Generation,.069959134,.52758908,.85909456,.70792449,.78329873,.52626401,,,,38529.875
2009,Hispanic,Illinois,1st Generation,.45810062,.060414743,.58668977,.71636587,.76243722,.7259208,,,,22017.072
2009,White,Florida,1st Generation,.0096511235,.4269186,.78238612,.77070397,.63416868,.31657353,,,,33056.434
2009,Hispanic,Florida,1st Generation,.18684323,.23977613,.5273996,.74789035,.6250208,.55475837,,,,22897.756
2009,White,Texas,1st Generation,.042804047,.57116967,.9040426,.78658533,.68081224,.44340566,,,,38922.883
2009,Hispanic,Texas,1st Generation,.53337556,.069230601,.39407361,.71271855,.75652897,.70876998,,,,18384.256
2009,White,California,1st Generation,.029279523,.5486607,.83650869,.77280068,.7309078,.56762511,,,,44034.145
2009,Hispanic,California,1st Generation,.49645609,.076264471,.51960576,.65598863,.70647085,.71799463,,,,18494.34
2009,White,New York,2nd Generation,.049474731,.45667934,.8903451,.7915597,.54143131,.40587267,,,,42574.414
2009,Hispanic,New York,2nd Generation,.14990006,.22632994,.7710976,.6632573,.3303065,.41806161,,,,26420.486
2009,White,New Jersey,2nd Generation,0,.49545756,.94602954,.67495334,.63418019,.35430017,,,,52868.496
2009,Hispanic,New Jersey,2nd Generation,.19069909,.16431844,.83092964,.82305568,.5805459,.59052461,,,,39668.16
2009,White,Illinois,2nd Generation,.054831233,.61913967,.79313856,.84413558,.57732296,.41055146,,,,49565.934
2009,Hispanic,Illinois,2nd Generation,.10648374,.22987692,.87285686,.7865724,.59000546,.60063499,,,,38529.875
2009,White,Florida,2nd Generation,.025006233,.48748109,.87572765,.74448663,.6874215,.36621529,,,,42971.82
2009,Hispanic,Florida,2nd Generation,.08099664,.31745717,.73073626,.77196985,.65401018,.58937097,,,,34126.461
2009,White,Texas,2nd Generation,.023766756,.52676129,.83311182,.86090922,.60019898,.37330401,,,,35227.316
2009,Hispanic,Texas,2nd Generation,.16721709,.12673514,.62363458,.75794214,.61382335,.72061676,,,,26464.521
2009,White,California,2nd Generation,.033903711,.46674168,.89422631,.81958681,.5703069,.38395989,,,,55042.68
2009,Hispanic,California,2nd Generation,.16887912,.20619939,.74534923,.7618174,.51587969,.61893302,,,,33025.609
2009,White,New York,3rd Generation,.033278767,.38034102,.88472825,.78792214,.60608363,.46650466,,,,41832.438
2009,Hispanic,New York,3rd Generation,.1298455,.21068148,.89376742,.69949764,.39506021,.53258032,,,,30275.676
2009,White,New Jersey,3rd Generation,.017108979,.46915931,.90118098,.8103562,.68299663,.5507226,,,,52550.348
2009,Hispanic,New Jersey,3rd Generation,.11729597,.12297851,.67324644,.70783502,.41841951,.46019942,,,,33025.609
2009,White,Illinois,3rd Generation,.032306474,.37939921,.90043288,.78248733,.64952368,.49394789,,,,39300.473
2009,Hispanic,Illinois,3rd Generation,.12613314,.17921376,.85305983,.67426038,.49058962,.75493968,,,,33025.609
2009,White,Florida,3rd Generation,.055917151,.3186205,.8070274,.75423139,.62747848,.43774062,,,,37263.895
2009,Hispanic,Florida,3rd Generation,.11431472,.18884738,.88227725,.89351255,.67488259,.58999872,,,,33025.609
2009,White,Texas,3rd Generation,.046836659,.35692406,.82077438,.78844428,.67861271,.47785002,,,,40654.523
2009,Hispanic,Texas,3rd Generation,.20587802,.14085244,.68550271,.75986886,.57116491,.61764944,,,,28622.193
2009,White,California,3rd Generation,.024340577,.41766232,.87026846,.77159768,.60052288,.44593129,,,,44034.145
2009,Hispanic,California,3rd Generation,.088778287,.15405834,.78436345,.72141618,.54995155,.52919549,,,,32144.926
2009,White,New York,All,.039457489,.40428209,.87104619,.78461987,.61089635,.4491837,.1097685,.089419045,.80081248,40731.582
2009,Hispanic,New York,All,.25245389,.18765438,.65467447,.71370542,.49726835,.59206313,.5920347,.3216444,.086320922,24086.678
2009,White,New Jersey,All,.017948136,.46455982,.89235187,.80000073,.68940395,.53607482,.095855065,.095495939,.808649,50422.398
2009,Hispanic,New Jersey,All,.30293801,.10307374,.65178388,.78915739,.56541932,.62625599,.60003066,.33351415,.066455215,23007.84
2009,White,Illinois,All,.036030173,.40088287,.89261329,.77991533,.65587378,.49250114,.07186012,.045193549,.88294631,39080.305
2009,Hispanic,Illinois,All,.33669394,.11449379,.6850884,.72894245,.69116408,.69851422,.64870495,.24367882,.10761624,27483.912
2009,White,Florida,All,.050697014,.33608249,.80887383,.75496268,.63124698,.42458171,.076532155,.054327078,.86914074,37429.023
2009,Hispanic,Florida,All,.15252377,.25649732,.61084867,.76619291,.63685846,.56691766,.65017718,.26854277,.081280045,27521.34
2009,White,Texas,All,.045889802,.37006024,.82399046,.79093319,.67592579,.47301897,.033407226,.035203293,.93138945,39658.25
2009,Hispanic,Texas,All,.34449807,.10616498,.54350245,.73846024,.66212505,.67824548,.44613576,.1936916,.36017263,23117.926
2009,White,California,All,.025705323,.43572977,.86885655,.77597678,.61149836,.45318225,.10471632,.08862748,.80665618,44049.559
2009,Hispanic,California,All,.35694394,.11522095,.61258811,.68812114,.64104944,.66301537,.62184525,.18293372,.19522104,22017.072
2010,White,New York,1st Generation,.080986522,.51160443,.77124333,.77035064,.73012495,.51166397,,,,43262.082
2010,Hispanic,New York,1st Generation,.36569771,.16092442,.54226023,.72780627,.59401923,.6822502,,,,22093.908
2010,White,New Jersey,1st Generation,.053817,.36058819,.70832002,.84337395,.75980359,.42970651,,,,38664.34
2010,Hispanic,New Jersey,1st Generation,.26848987,.10538938,.55046749,.74594378,.56533337,.56143367,,,,24320.975
2010,White,Illinois,1st Generation,.073934607,.4247736,.76494974,.74757165,.74191457,.56810623,,,,30948.043
2010,Hispanic,Illinois,1st Generation,.4267014,.089325525,.53014868,.72262675,.63972187,.69324774,,,,20682.107
2010,White,Florida,1st Generation,.024885751,.48421326,.67973077,.72224426,.65126395,.36624017,,,,27617.387
2010,Hispanic,Florida,1st Generation,.16525637,.26354611,.43105695,.70947045,.5977596,.5648784,,,,22977.664
2010,White,Texas,1st Generation,.12887113,.4928658,.66015977,.69343793,.72754115,.54655731,,,,27617.387
2010,Hispanic,Texas,1st Generation,.5152393,.10920549,.3707833,.68557173,.7777766,.76546878,,,,16570.432
2010,White,California,1st Generation,.045177903,.52597243,.8067928,.73212606,.69741344,.52324313,,,,35351.359
2010,Hispanic,California,1st Generation,.48308989,.07973671,.50677186,.66656214,.68407071,.75947934,,,,18779.822
2010,White,New York,2nd Generation,.055192135,.45331299,.89467978,.74284631,.50483656,.37727514,,,,43690.703
2010,Hispanic,New York,2nd Generation,.16403385,.30876514,.74797636,.64476722,.36880824,.49215272,,,,28845.807
2010,White,New Jersey,2nd Generation,.01586795,.46669406,.85314012,.81693703,.63461035,.42409816,,,,48785.559
2010,Hispanic,New Jersey,2nd Generation,.1374317,.11355562,.75567544,.69182998,.46392238,.63490951,,,,35350.254
2010,White,Illinois,2nd Generation,0,.56724364,.78115451,.75672013,.61046666,.42480856,,,,38720.68
2010,Hispanic,Illinois,2nd Generation,.072473817,.17993921,.92391235,.79424125,.53544313,.60773665,,,,33319.824
2010,White,Florida,2nd Generation,.044495929,.54799771,.74240142,.76758873,.62998021,.40222624,,,,39492.863
2010,Hispanic,Florida,2nd Generation,.082916744,.31035608,.68351525,.77166164,.56566566,.60096073,,,,29841.137
2010,White,Texas,2nd Generation,.11344618,.52065742,.75848585,.7956748,.48025307,.40241608,,,,33140.863
2010,Hispanic,Texas,2nd Generation,.15312575,.18302922,.58581901,.78122729,.58031648,.68393606,,,,28722.082
2010,White,California,2nd Generation,.0051069213,.40383935,.87034297,.75884306,.59815776,.46233755,,,,48840.793
2010,Hispanic,California,2nd Generation,.12432186,.19898762,.68233877,.7520926,.48238376,.6387347,,,,29826.777
2010,White,New York,3rd Generation,.030561479,.40362701,.87153423,.78416073,.59215385,.49024996,,,,42365.07
2010,Hispanic,New York,3rd Generation,.028182572,.29698181,.7375049,.78812081,.28748971,.45981789,,,,35350.254
2010,White,New Jersey,3rd Generation,.016736483,.4513334,.89849693,.78576732,.69729179,.48642734,,,,50078.055
2010,Hispanic,New Jersey,3rd Generation,.049575154,.050417021,.64089638,.84338117,.51850802,.55656785,,,,46397.207
2010,White,Illinois,3rd Generation,.044684265,.38384023,.85250735,.78927416,.59859401,.49280745,,,,39785.605
2010,Hispanic,Illinois,3rd Generation,.092536628,.34293979,.50845414,.47695971,.35784122,.55283439,,,,30675.184
2010,White,Florida,3rd Generation,.043891296,.3191103,.7662698,.76778156,.61616647,.43931609,,,,35350.254
2010,Hispanic,Florida,3rd Generation,.12612227,.15099016,.80459648,.76413924,.36608556,.51622868,,,,30931.473
2010,White,Texas,3rd Generation,.051982068,.33882236,.78904384,.80172539,.64443618,.46608508,,,,38664.34
2010,Hispanic,Texas,3rd Generation,.18666947,.13831595,.66457915,.72361618,.56971312,.63114178,,,,27617.387
2010,White,California,3rd Generation,.029788371,.43334448,.84525406,.76770413,.58444971,.434064,,,,45365.422
2010,Hispanic,California,3rd Generation,.05952394,.18617123,.74241596,.68950069,.48764062,.55547661,,,,30931.473
2010,White,New York,All,.037810259,.41888186,.8634246,.77915269,.5984593,.48253483,.10104115,.087442808,.81151605,42536.297
2010,Hispanic,New York,All,.27547362,.21806474,.62224829,.706765,.49895078,.60493904,.60705781,.31210497,.080837235,23259.363
2010,White,New Jersey,All,.020099856,.44433954,.87659097,.79403216,.69723976,.47533223,.092894003,.093473218,.81363279,49728.969
2010,Hispanic,New Jersey,All,.2121572,.10339564,.61843008,.73775077,.5315758,.58278048,.62394416,.2958402,.08021564,27617.387
2010,White,Illinois,All,.044767704,.39544976,.84267259,.78465682,.60978907,.49522007,.074241087,.046730928,.87902796,38753.82
2010,Hispanic,Illinois,All,.28199252,.14774501,.64096302,.7120114,.57376277,.65070963,.58427083,.28843668,.12729247,26514.9
2010,White,Florida,All,.0424629,.34592363,.75812799,.76425815,.61972284,.43139908,.077113986,.061521851,.86136419,34245.559
2010,Hispanic,Florida,All,.1382502,.26809323,.53418416,.73188108,.56988502,.57143843,.62995327,.28988698,.080159783,26512.689
2010,White,Texas,All,.058040746,.35331845,.78179932,.79642689,.64172059,.46728432,.046685543,.040170904,.91314358,38664.34
2010,Hispanic,Texas,All,.31768683,.1349888,.5258534,.71910435,.65899581,.69789851,.41900298,.19838004,.38261697,22093.908
2010,White,California,All,.029238405,.44112179,.84322035,.76283616,.59856236,.44683057,.11362915,.093133368,.79323751,44342.477
2010,Hispanic,California,All,.3443349,.12007979,.57944393,.68651682,.61307782,.70244628,.64362097,.1882008,.16817823,22093.908
2011,White,New York,1st Generation,.069464304,.5665642,.76407909,.7177496,.75743699,.47046292,,,,38048.703
2011,Hispanic,New York,1st Generation,.30498964,.14676237,.60536116,.68627095,.60787511,.63633871,,,,21339.887
2011,White,New Jersey,1st Generation,.041156083,.4117454,.80281323,.75228924,.84053063,.45586899,,,,36678.949
2011,Hispanic,New Jersey,1st Generation,.2558766,.13345638,.51996255,.70347583,.537664,.54166335,,,,18480.799
2011,White,Illinois,1st Generation,.054650687,.37624559,.67028534,.73349875,.75576097,.50565082,,,,27340.711
2011,Hispanic,Illinois,1st Generation,.4228892,.059385542,.54443711,.6481871,.73762405,.72317952,,,,19785.326
2011,White,Florida,1st Generation,.017229885,.44297028,.7497378,.71985447,.68393338,.43446493,,,,41310.023
2011,Hispanic,Florida,1st Generation,.17859703,.25231129,.46431744,.73138863,.60780972,.51456505,,,,21742.117
2011,White,Texas,1st Generation,.18963195,.32460141,.80637431,.74463999,.74935561,.46338043,,,,30438.963
2011,Hispanic,Texas,1st Generation,.51451129,.095552355,.34163058,.69189304,.6957227,.72931778,,,,16306.588
2011,White,California,1st Generation,.063190125,.55655682,.81921798,.74615383,.7216748,.55841458,,,,38048.703
2011,Hispanic,California,1st Generation,.48930898,.057664126,.52882838,.6667971,.67503995,.74328893,,,,18480.799
2011,White,New York,2nd Generation,.045990247,.51698422,.89756113,.7711376,.48383394,.38449389,,,,43758.184
2011,Hispanic,New York,2nd Generation,.17320347,.22712266,.80618495,.65270448,.33672526,.47855181,,,,27830.996
2011,White,New Jersey,2nd Generation,.021787671,.47012517,.93622011,.88840473,.58159989,.43219718,,,,45658.445
2011,Hispanic,New Jersey,2nd Generation,.10999402,.19884843,.73880804,.78527308,.41789064,.58169895,,,,33591.57
2011,White,Illinois,2nd Generation,0,.45074582,.76642138,.72420764,.60107541,.41789091,,,,28264.752
2011,Hispanic,Illinois,2nd Generation,.083052084,.22427285,.73610228,.88696837,.59261209,.72572416,,,,38048.703
2011,White,Florida,2nd Generation,.035798199,.39356068,.80003822,.82758039,.45705399,.36031774,,,,34814.566
2011,Hispanic,Florida,2nd Generation,.081906579,.28675258,.72289062,.72657436,.58357549,.59080434,,,,27177.646
2011,White,Texas,2nd Generation,.10070138,.42198125,.76415014,.89566839,.55531096,.41851044,,,,36961.598
2011,Hispanic,Texas,2nd Generation,.2004974,.23759252,.65839648,.76851439,.57522762,.66253769,,,,26851.514
2011,White,California,2nd Generation,.023504332,.44820872,.88501716,.73209226,.60946387,.52655894,,,,42555.844
2011,Hispanic,California,2nd Generation,.10898436,.16097067,.75277346,.73130494,.45313415,.60524219,,,,29895.41
2011,White,New York,3rd Generation,.036055177,.42079517,.87585759,.78878278,.57131219,.43571073,,,,41826.398
2011,Hispanic,New York,3rd Generation,.043583978,.33360794,.78518617,.65317231,.39788455,.50128686,,,,33917.703
2011,White,New Jersey,3rd Generation,.01322398,.46936345,.91782391,.78227437,.6552273,.47541499,,,,48919.762
2011,Hispanic,New Jersey,3rd Generation,.029050248,.23792538,.91673738,.58776248,.37139624,.68077791,,,,28264.752
2011,White,Illinois,3rd Generation,.047305111,.37976837,.87067235,.77429062,.60517031,.46858156,,,,38103.059
2011,Hispanic,Illinois,3rd Generation,.092744939,.18437092,.73340368,.59357387,.49340951,.42484802,,,,27473.338
2011,White,Florida,3rd Generation,.042581473,.35623357,.77730405,.78563124,.59620458,.43709907,,,,36050.605
2011,Hispanic,Florida,3rd Generation,0,.14395402,.68230486,.8089,.27104634,.45885441,,,,38048.703
2011,White,Texas,3rd Generation,.044005085,.40429723,.81634337,.80099356,.63484466,.47424665,,,,40702.328
2011,Hispanic,Texas,3rd Generation,.18343875,.1387323,.69102508,.71052921,.5248431,.61724091,,,,26090.541
2011,White,California,3rd Generation,.041859046,.42575362,.8371709,.732494,.55886209,.44340298,,,,43484.234
2011,Hispanic,California,3rd Generation,.091381535,.1834102,.76212019,.66446662,.5360983,.57559019,,,,30982.516
2011,White,New York,All,.040469453,.44474655,.8659665,.77970612,.58322412,.43483788,.10572655,.088780798,.80549264,41310.023
2011,Hispanic,New York,All,.22619347,.19781013,.70155334,.66986054,.48158309,.56144226,.50958425,.38112548,.10929026,22187.83
2011,White,New Jersey,All,.016849948,.46352175,.90766346,.78863281,.66768765,.46956876,.10256138,.088888429,.80855018,44571.34
2011,Hispanic,New Jersey,All,.19736613,.15992993,.61271554,.71488035,.49138439,.56449372,.64781165,.264074,.088114373,21742.117
2011,White,Illinois,All,.045579888,.38285524,.85247821,.76923656,.61498594,.46867317,.066453055,.046789005,.88675797,37722.574
2011,Hispanic,Illinois,All,.29448229,.11676362,.61724478,.69831717,.66837442,.68205863,.61816132,.24193884,.13989983,21742.117
2011,White,Florida,All,.040296253,.36484954,.77651972,.78306526,.59492785,.43256497,.07502947,.056477968,.86849254,36961.598
2011,Hispanic,Florida,All,.13394529,.25437328,.56282836,.73612046,.57311374,.53395253,.60638648,.31311843,.080495067,23916.328
2011,White,Texas,All,.051000547,.40256923,.81378138,.80331469,.63499385,.47150388,.031250104,.043117568,.9256323,39158.641
2011,Hispanic,Texas,All,.33363613,.13935892,.52959055,.71386307,.61068147,.67599076,.4433645,.19999021,.35664529,21742.117
2011,White,California,All,.042535435,.44178587,.83945364,.73392648,.58081168,.46308181,.10745565,.088029511,.80451483,42418.871
2011,Hispanic,California,All,.33893672,.10173395,.61718553,.67955136,.60432899,.6844601,.61307323,.20431364,.18261312,21742.117
2012,White,New York,1st Generation,.0289935,.52771044,.79925025,.70274812,.64302588,.48398569,,,,33723.973
2012,Hispanic,New York,1st Generation,.27234453,.16776554,.65478605,.69291908,.56470436,.61427158,,,,18084.479
2012,White,New Jersey,1st Generation,.053587072,.41144866,.68316364,.7691794,.80342585,.52587306,,,,31839.645
2012,Hispanic,New Jersey,1st Generation,.25368825,.12819375,.53087449,.7370621,.60195822,.64822698,,,,21920.582
2012,White,Illinois,1st Generation,.056909148,.41295376,.77781481,.79295141,.63820589,.47062141,,,,28454.6
2012,Hispanic,Illinois,1st Generation,.39384785,.11365258,.47578865,.70572627,.70014507,.78540379,,,,20023.607
2012,White,Florida,1st Generation,.027607022,.3980878,.66677254,.68045419,.76419008,.50526029,,,,29508.475
2012,Hispanic,Florida,1st Generation,.14481959,.24953517,.50222236,.75711918,.63635665,.56194139,,,,21077.482
2012,White,Texas,1st Generation,.0852772,.48036548,.82472986,.69741082,.84135735,.49064997,,,,26241.465
2012,Hispanic,Texas,1st Generation,.48380068,.099312596,.37036216,.71585053,.72244573,.71288645,,,,16861.986
2012,White,California,1st Generation,.02893237,.55690074,.7808755,.72506261,.66694987,.51269084,,,,31721.609
2012,Hispanic,California,1st Generation,.45974141,.079557106,.51842672,.67422068,.67554253,.71741045,,,,18337.41
2012,White,New York,2nd Generation,0,.55383569,.8864736,.85376078,.52162999,.44412464,,,,52720.051
2012,Hispanic,New York,2nd Generation,.15787074,.20457996,.8015753,.61206108,.3648037,.48059502,,,,23185.23
2012,White,New Jersey,2nd Generation,.074167319,.56624895,.92541647,.76535213,.63377565,.46628171,,,,47427.496
2012,Hispanic,New Jersey,2nd Generation,.069971956,.25524375,.85527122,.8034839,.45806906,.47675857,,,,35041.313
2012,White,Illinois,2nd Generation,0,.48896945,.82565176,.63150305,.61928302,.56422251,,,,31721.609
2012,Hispanic,Illinois,2nd Generation,.088293664,.22078671,.75775266,.82253772,.62494123,.73923874,,,,31633.084
2012,White,Florida,2nd Generation,.048546705,.36526743,.76904905,.83283657,.50266171,.44045994,,,,34777.844
2012,Hispanic,Florida,2nd Generation,.13930434,.248734,.71306467,.76411736,.61358023,.56641704,,,,26346.852
2012,White,Texas,2nd Generation,0,.47412822,.77042419,.8159551,.62570518,.46399218,,,,36885.594
2012,Hispanic,Texas,2nd Generation,.16870271,.23466969,.55538177,.74048787,.6022653,.60632318,,,,26983.393
2012,White,California,2nd Generation,.026929002,.55790794,.86736447,.75555807,.59300125,.46361697,,,,43650.41
2012,Hispanic,California,2nd Generation,.11293665,.21221022,.70419168,.73179376,.48530075,.61103642,,,,28454.6
2012,White,New York,3rd Generation,.037239302,.41483647,.89760357,.79831564,.56829238,.4506191,,,,42156.016
2012,Hispanic,New York,3rd Generation,.080537759,.25852975,.80378878,.63572794,.3254405,.47016931,,,,20023.607
2012,White,New Jersey,3rd Generation,.023178527,.42939934,.87703323,.78688622,.63859171,.53774065,,,,45317.641
2012,Hispanic,New Jersey,3rd Generation,.14647254,.35917956,.90293443,.85352743,.59035027,.44903851,,,,39962.906
2012,White,Illinois,3rd Generation,.035416976,.4174763,.864564,.79546201,.60242325,.42234245,,,,38993.34
2012,Hispanic,Illinois,3rd Generation,.051843118,.22758107,.64108241,.77184618,.38646969,.52489769,,,,26346.852
2012,White,Florida,3rd Generation,.041936126,.35033911,.82231659,.75466889,.60954458,.44960856,,,,34778.898
2012,Hispanic,Florida,3rd Generation,.034869999,.19036962,.8529824,.71290135,.47943795,.5389713,,,,31616.223
2012,White,Texas,3rd Generation,.042660087,.38321483,.8097831,.78675848,.66194117,.46117929,,,,40133.633
2012,Hispanic,Texas,3rd Generation,.16624098,.18283787,.67985797,.75589919,.52630788,.54591936,,,,27400.727
2012,White,California,3rd Generation,.028100377,.44812161,.8525781,.75503731,.56119502,.44188973,,,,42154.965
2012,Hispanic,California,3rd Generation,.11752693,.1704796,.77024275,.72356081,.48332086,.61509073,,,,30562.35
2012,White,New York,All,.033585299,.43680125,.88678676,.79281878,.57234085,.45351163,.10141651,.075665839,.82291764,42154.965
2012,Hispanic,New York,All,.20572458,.19279769,.72818571,.65557444,.46023798,.54638541,.50183606,.37411284,.12405112,20023.607
2012,White,New Jersey,All,.030927641,.43853536,.85829878,.7830438,.65750313,.53048217,.1171295,.082123481,.80074704,43841.164
2012,Hispanic,New Jersey,All,.1966916,.17943476,.64529389,.76352715,.56277347,.58755714,.6583631,.26624393,.075392984,24660.654
2012,White,Illinois,All,.035495095,.41991076,.85728848,.7890197,.60545528,.43099263,.066701733,.038271058,.89502722,38044.855
2012,Hispanic,Illinois,All,.28538236,.15087053,.55547923,.73842037,.64229953,.74067152,.66121191,.20305982,.13572824,22131.355
2012,White,Florida,All,.041113541,.35532022,.80580932,.75307107,.61626822,.453805,.085369051,.060611024,.85401994,33734.508
2012,Hispanic,Florida,All,.13254872,.24353822,.59543449,.75476277,.61467373,.56095237,.62265497,.27977443,.097570568,21920.582
2012,White,Texas,All,.042570572,.39127439,.80868024,.78430051,.66786039,.46253651,.041861419,.043917626,.91422093,40047.215
2012,Hispanic,Texas,All,.31321803,.15494983,.51155961,.73426425,.63236338,.63532811,.46124184,.20522745,.33353069,22131.355
2012,White,California,All,.028107403,.46920922,.84536314,.75158697,.57594895,.4518005,.11644109,.07670588,.80685306,42154.965
2012,Hispanic,California,All,.30692044,.12996349,.61407727,.69808644,.59080619,.67106903,.55668116,.24199824,.2013206,21098.559
2013,White,New York,1st Generation,.043812774,.54150176,.73549902,.76198703,.66715962,.45895991,,,,30969.463
2013,Hispanic,New York,1st Generation,.33090323,.14253138,.69779223,.69401485,.53331512,.65228134,,,,18994.604
2013,White,New Jersey,1st Generation,.062438332,.3902612,.74874216,.72401959,.70081228,.46270671,,,,32001.779
2013,Hispanic,New Jersey,1st Generation,.23310052,.20898367,.58213317,.8002131,.64073825,.67769217,,,,24775.57
2013,White,Illinois,1st Generation,.066911899,.379612,.77939844,.67401481,.73942816,.59225577,,,,22194.781
2013,Hispanic,Illinois,1st Generation,.39758164,.14176227,.55135405,.69217831,.69374847,.73872566,,,,18586.84
2013,White,Florida,1st Generation,.044777881,.44510847,.66971034,.76481479,.78346747,.52236962,,,,33034.094
2013,Hispanic,Florida,1st Generation,.13886227,.2474616,.48874715,.75184852,.6224606,.53996474,,,,18788.141
2013,White,Texas,1st Generation,.13709597,.48107043,.67225552,.69240016,.7557888,.5591166,,,,26840.201
2013,Hispanic,Texas,1st Generation,.50187713,.087173946,.33188972,.68970931,.68623233,.72183812,,,,17714.533
2013,White,California,1st Generation,.032199606,.51275653,.80811137,.73190123,.66666973,.55406833,,,,41292.617
2013,Hispanic,California,1st Generation,.43490595,.092509247,.53860569,.69769746,.69101256,.6903013,,,,18581.678
2013,White,New York,2nd Generation,.016455889,.53265893,.87646735,.81837785,.53474748,.44517148,,,,43357.25
2013,Hispanic,New York,2nd Generation,.11205354,.29444396,.83019525,.65573829,.31789249,.44844231,,,,21472.162
2013,White,New Jersey,2nd Generation,.033631217,.58276653,.79052782,.7682451,.53993601,.39791942,,,,35616.949
2013,Hispanic,New Jersey,2nd Generation,.1454253,.19812615,.88521111,.80462784,.48900476,.47628102,,,,30969.463
2013,White,Illinois,2nd Generation,0,.51755524,.89514488,.76846695,.62702954,.56806117,,,,48686.063
2013,Hispanic,Illinois,2nd Generation,.11860439,.23831774,.87825853,.81730306,.65545011,.63432509,,,,29937.148
2013,White,Florida,2nd Generation,.054673415,.33125982,.84746152,.7278282,.53395087,.30782396,,,,35821.348
2013,Hispanic,Florida,2nd Generation,.068197966,.26736718,.69626367,.74284077,.56668782,.48482367,,,,22710.939
2013,White,Texas,2nd Generation,0,.38760465,.8179599,.70187753,.54688764,.42396286,,,,45421.879
2013,Hispanic,Texas,2nd Generation,.14042762,.22958747,.68391055,.77640051,.57885444,.55643648,,,,30969.463
2013,White,California,2nd Generation,.030214751,.63499647,.86975807,.80000508,.55763757,.41400066,,,,51615.773
2013,Hispanic,California,2nd Generation,.08670412,.19782619,.76178491,.7469511,.49384931,.57538712,,,,29217.625
2013,White,New York,3rd Generation,.031515162,.45164028,.8822813,.78283322,.5546605,.44299287,,,,38713.895
2013,Hispanic,New York,3rd Generation,.14150469,.26873726,.89840126,.63803631,.40837651,.5225786,,,,33447.02
2013,White,New Jersey,3rd Generation,.018425765,.46882254,.87801081,.80508286,.59967589,.45532241,,,,46715.371
2013,Hispanic,New Jersey,3rd Generation,.11603099,.47406024,.72654575,.57175994,.46736699,.61235154,,,,43369.637
2013,White,Illinois,3rd Generation,.026343888,.44621131,.87735796,.80333745,.6102246,.45280957,,,,38195.672
2013,Hispanic,Illinois,3rd Generation,.024774542,.36862341,.65586662,.79357952,.41883251,.59060854,,,,37251.102
2013,White,Florida,3rd Generation,.037997372,.34963119,.76084918,.77448756,.59906507,.42972755,,,,35098.727
2013,Hispanic,Florida,3rd Generation,.11588544,.20413367,.69582683,.68362546,.4318727,.46733698,,,,26101.064
2013,White,Texas,3rd Generation,.041347276,.38008529,.81877649,.7938711,.63329273,.48037937,,,,41292.617
2013,Hispanic,Texas,3rd Generation,.14530621,.17921622,.70183569,.76904786,.51529026,.55860931,,,,27872.518
2013,White,California,3rd Generation,.024294782,.44304913,.84202528,.76998162,.56482923,.43331403,,,,40706.262
2013,Hispanic,California,3rd Generation,.11150979,.17907038,.73158216,.70058799,.47152284,.58227408,,,,25930.732
2013,White,New York,All,.031455167,.46842429,.8662709,.78383785,.56473482,.44487384,.1055054,.090141304,.8043533,38713.895
2013,Hispanic,New York,All,.23079659,.21129949,.77012408,.67338008,.44318831,.56543005,.52416897,.33903393,.13679713,20646.309
2013,White,New Jersey,All,.024197303,.47078225,.85733753,.79368514,.60470957,.45108011,.10110813,.08691033,.81198156,44447.375
2013,Hispanic,New Jersey,All,.19634992,.22173117,.69306898,.78756332,.57894528,.60586464,.60157698,.33654818,.061874855,26923.818
2013,White,Illinois,All,.02799847,.44480458,.87122673,.79252344,.62018812,.46808943,.071052641,.046609767,.88233757,37168.52
